"","recordID","survivorShip","gender","productType","issueDate","matDate","birthDate","currentDate","baseFee","riderFee","rollUpRate","gbAmt","gmwbBalance","wbWithdrawalRate","withdrawal","FundValue1","FundValue2","FundValue3","FundValue4","FundValue5","FundValue6","FundValue7","FundValue8","FundValue9","FundValue10","FundNum1","FundNum2","FundNum3","FundNum4","FundNum5","FundNum6","FundNum7","FundNum8","FundNum9","FundNum10","FundFee1","FundFee2","FundFee3","FundFee4","FundFee5","FundFee6","FundFee7","FundFee8","FundFee9","FundFee10","age","ttm","fmv","Delta1","Delta2","Delta3","Delta4","Delta5","Rho1y","Rho2y","Rho3y","Rho4y","Rho5y","Rho7y","Rho10y","Rho30y"
"104169",104169,1,"M","DBWB",38322,47453,25689,41791,0.02,0.009,0,451216.48542,248169.066981,0.05,203047.418439,17149.720919,15440.876053,9786.0634,8832.409633,15608.41959,16571.019753,13072.328708,12678.108199,0,13490.480121,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,44.1150684931507,15.5123287671233,126024.94511,-38810.54495,-22611.1211,-17201.89265,-16060.29435,-16647.4873,-1.999459,-3.159223,-6.927732,-11.358109,-17.37205,-33.815786,-48.814912,-1.812186
"104640",104640,1,"M","DBWB",37316,45352,19876,41791,0.02,0.009,0,430119.832997,172047.933199,0.05,258071.899798,7107.623166,0,4558.950079,3352.540905,6790.268716,7267.515406,5754.846995,0,5340.797937,5900.381876,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,60.041095890411,9.75616438356164,135460.516302,-14702.0249,-5374.16315,-11658.6369,-4223.63635,-7472.0633,-2.993559,-5.742191,-5.940581,-7.885114,-14.325662,-26.754938,-5.16674,0
"104799",104799,1,"M","DBWB",37104,45139,24593,41791,0.02,0.009,0,318375.036005,127350.014402,0.05,191025.021603,5032.213308,0,0,2304.370324,4875.951943,5258.714209,0,3554.639592,3648.807067,4162.238576,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,47.1178082191781,9.17260273972603,106924.598508,-10939.1653,-4093.6144,-3438.4319,-4951.7622,-5750.0843,-2.026621,-2.71001,-4.376745,-5.866051,-10.795907,-16.795958,-1.200214,0
"104881",104881,1,"M","DBWB",38412,45352,19845,41791,0.02,0.009,0,128147.666005,60639.895456,0.05,57666.449702,0,9600.914985,0,0,0,10073.946087,7791.634509,0,0,8051.009726,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,60.1260273972603,9.75616438356164,27293.507259,-10274.91405,-13544.89635,-4879.3786,-1428.93025,-1428.93025,-0.58938,-0.977534,-1.899981,-3.091479,-5.09051,-9.706904,-7.031773,0
"105318",105318,1,"F","DBWB",37347,45383,26543,41791,0.02,0.009,0,422625.724218,169050.289687,0.05,253575.434531,0,0,0,0,0,0,0,0,33973.365096,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,41.7753424657534,9.84109589041096,143738.018584,0,-10169.56285,-23743.16345,0,0,-3.954479,-3.6768,-5.689861,-7.656656,-14.201816,-28.097193,-5.925403,0
"105324",105324,1,"F","DBWB",38899,47665,21459,41791,0.02,0.009,0,430428.125726,260318.803147,0.05,150649.844004,26146.553185,23961.601488,13710.235493,0,0,0,19082.252782,20501.22154,16410.367086,20528.979394,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,55.7041095890411,16.0931506849315,118983.799204,-44153.5589,-29139.9171,-34000.21425,-12603.81295,-3613.2356,-1.876943,-2.772887,-5.739342,-10.116854,-17.089417,-32.927368,-56.735854,-4.416611
"105407",105407,1,"F","DBWB",39173,47209,25965,41791,0.02,0.009,0,423990.713069,275593.963495,0.05,148396.749574,21505.280738,20039.805484,0,0,20498.360815,21029.701799,15547.514981,18137.64116,13389.108768,17694.242711,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,43.358904109589,14.8438356164384,116313.086367,-47877.856,-31588.5644,-18024.0896,-11028.70775,-21261.05865,-1.700526,-2.445567,-4.56533,-7.17206,-16.815556,-34.447949,-79.55869,-16.058858
"105761",105761,1,"F","DBWB",38108,45778,26665,41791,0.02,0.009,0,172227.805452,86113.902726,0.05,86113.902726,5438.287952,5118.926732,3270.284153,2572.239444,4684.976326,5352.313376,4256.216699,3855.319135,3796.105646,4247.328954,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,41.441095890411,10.9232876712329,44667.11242,-12586.543,-8618.4233,-8212.415,-4893.71075,-5125.29085,-0.763935,-1.21887,-2.581411,-4.735932,-6.61198,-13.101802,-15.02186,0
"105991",105991,1,"M","DBWB",37043,45444,22463,41791,0.02,0.009,0,337029.193397,134811.677359,0.05,202217.516038,0,0,0,0,0,0,0,0,7662.212151,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,52.9534246575342,10.0082191780822,126994.795355,0,-20.73675,-48.38565,0,0,-1.718404,-2.891377,-4.672653,-6.235594,-11.40843,-16.477996,-0.392668,0
"106382",106382,1,"M","DBWB",40148,49279,26785,41791,0.02,0.009,0,315093.133641,245251.28915,0.05,63018.626728,32304.947462,31452.747177,19483.52391,16503.532105,20593.533836,32047.70737,25197.174386,23383.027276,22641.386683,23638.207142,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,41.1123287671233,20.5150684931507,13742.192364,-41033.07275,-27408.81545,-26462.3287,-18066.5981,-14737.1823,-0.705475,-0.855584,-1.829118,-2.701515,-5.244474,-13.688633,-62.660723,-26.378878
"107094",107094,1,"M","DBWB",37043,45078,27546,41791,0.02,0.009,0,318222.534738,127289.013895,0.05,190933.520843,2413.859654,2565.018505,0,1217.536125,0,2506.466056,1907.760834,1791.03673,0,2076.082365,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,39.027397260274,9.00547945205479,119747.747913,-55.7623,-35.98495,-12.34475,-22.7486,-3.7422,-1.591993,-2.685146,-4.375002,-5.882459,-10.876909,-15.895646,-0.38091,0
"107121",107121,1,"F","DBWB",38231,44075,20576,41791,0.02,0.009,0,291658.275155,158448.536622,0.05,131202.887768,11565.018556,10825.15717,6915.613651,5410.907689,9786.151756,11352.537926,9025.552718,8151.6989,8025.731941,8954.297673,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,58.1232876712329,6.25753424657534,75574.150708,-25631.9642,-17478.227,-16635.4315,-9940.6477,-10336.7625,-1.321587,-2.027775,-4.146889,-7.128215,-20.648071,-32.770573,0,0
"107268",107268,1,"M","DBWB",39661,46235,26969,41791,0.02,0.009,0,471478.0963,353608.572225,0.05,117869.524075,0,38554.571602,24122.857707,24512.565683,0,40808.367276,32041.325046,32887.383796,28028.225622,32569.996803,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,40.6082191780822,12.1753424657534,94001.091715,-49401.06235,-53884.0061,-51140.2632,-37137.58795,-5094.4581,-1.660222,-2.149146,-4.295853,-6.220593,-12.980031,-36.224974,-113.550533,-25.780995
"107462",107462,1,"F","DBWB",37742,44317,25720,41791,0.02,0.009,0,284373.719129,113018.660922,0.05,156405.545521,0,0,11744.326997,6872.398269,13917.213927,0,0,0,13669.385907,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,44.0301369863014,6.92054794520548,74162.241241,0,-3871.50825,-20038.6539,-6395.58905,-13106.5749,-1.338562,-3.495955,-6.101896,-5.251737,-9.591317,-22.276587,0,0
"107618",107618,1,"M","DBWB",38687,44896,22586,41791,0.02,0.009,0,133272.563773,72098.564227,0.05,53309.025509,10194.615142,9373.380687,0,0,9035.126154,0,0,0,6623.178002,8053.758338,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,52.6164383561644,8.50684931506849,30419.584449,-10385.63975,-11384.6181,-5471.7382,-1411.45525,-9395.3204,-0.587132,-0.905875,-1.693375,-2.834465,-5.611504,-13.557378,-9.845887,0
"107755",107755,1,"M","DBWB",38961,46266,26390,41791,0.02,0.009,0,151669.34815,92018.738584,0.05,53084.271852,9337.859051,0,5029.72856,5639.204388,8386.670485,0,6906.562097,7466.183319,0,7498.412259,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,42.1945205479452,12.2602739726027,41034.154686,-16012.8303,-1327.32805,-8816.56635,-9563.27185,-8817.40195,-0.649193,-0.960718,-1.807814,-3.355898,-6.476134,-11.688795,-21.168308,-2.022245
"108060",108060,1,"M","DBWB",39508,47908,22402,41791,0.02,0.009,0,148260.315269,103782.220688,0.05,44478.094581,10888.987468,0,5669.982063,6354.831881,8699.349503,10976.981803,7910.452787,0,6983.911595,8531.291501,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,53.1205479452055,16.758904109589,33744.661384,-19680.2103,-6951.44475,-13651.4648,-6778.524,-8966.01515,-0.596871,-0.83628,-1.559416,-2.214054,-4.673287,-12.543128,-31.641304,-8.470355
"108988",108988,1,"M","DBWB",39142,48639,28004,41791,0.02,0.009,0,147961.485977,96174.965885,0.05,51786.520092,0,14983.930604,0,10653.860959,0,15984.284882,0,13647.319795,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,37.772602739726,18.7616438356164,37838.418585,-13961.06595,-18190.895,0,-14734.2971,0,-0.570601,-0.814385,-1.533312,-2.362472,-5.566408,-12.091952,-27.467688,-5.355076
"109053",109053,1,"M","DBWB",37834,44409,26481,41791,0.02,0.009,0,93807.561129,46582.349495,0.05,46903.780565,0,0,0,0,9714.627935,0,9865.824443,8111.289411,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,41.9452054794521,7.17260273972603,21345.589,-8052.0146,0,-4423.48945,-3621.88965,-8766.13525,-0.425359,-0.671694,-1.351171,-2.618642,-3.756388,-10.26983,-1.047115,0
"109186",109186,1,"F","DBWB",38657,45597,20607,41791,0.02,0.009,0,132943.542153,67425.627742,0.05,53177.416861,10361.522408,0,5945.554207,0,0,10060.96836,0,0,6924.355246,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,58.0383561643836,10.427397260274,35564.444392,-14864.27445,-5516.8593,-9700.54475,0,0,-0.604484,-1.08139,-2.312643,-3.203179,-4.814981,-10.056002,-9.336386,-0.064472
"109417",109417,1,"M","DBWB",38718,48214,20029,41791,0.02,0.009,0,134808.374601,79124.184328,0.05,53923.34984,6479.508256,5620.768773,3452.816013,0,5856.078504,6161.530099,4768.090166,5036.098153,0,5073.099622,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,59.6219178082192,17.5972602739726,35885.65494,-14310.06325,-8107.5676,-6043.70035,-3120.2657,-6128.25355,-0.609383,-0.926704,-1.745976,-2.924778,-5.663648,-10.423119,-17.546815,-1.583446
"109436",109436,1,"F","DBWB",38565,47696,19329,41791,0.02,0.009,0,145535.464762,80186.230751,0.05,58116.057379,18235.975175,0,10477.766192,0,0,0,0,0,0,14350.615186,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,61.5397260273973,16.1780821917808,38285.619503,-18762.9531,-2534.83285,-11735.03625,-2534.83285,-2534.83285,-0.654891,-1.01702,-2.238891,-3.592137,-5.643942,-10.980856,-13.641646,-0.264311
"110166",110166,1,"F","DBIB",39203,45413,22616,41791,0.02,0.0085,0,416130.9976,0,0,0,33717.689475,31256.601303,17757.468481,23687.113468,32974.359342,32903.121371,24653.44593,29058.262152,21293.523002,28223.426585,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,52.5342465753425,9.92328767123288,138302.423558,-53987.08845,-33568.3131,-31612.81335,-29553.4531,-28009.46475,0.813371,3.071805,3.563165,4.532326,10.589628,28.163902,-44.153857,-736.739711
"110320",110320,1,"M","DBIB",39569,45413,25112,41791,0.02,0.0085,0,147533.385445,0,0,0,23238.258422,0,12246.529761,0,0,23208.791031,16983.240013,0,14924.345186,18632.049699,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,45.6958904109589,9.92328767123288,46188.609208,-21519.6387,-7661.0126,-15250.442,-1860.98445,-1860.98445,0.293543,1.180592,1.725654,2.244995,5.161826,14.583574,1.438172,-290.344035
"110436",110436,1,"F","DBIB",39692,48823,28430,41791,0.02,0.0085,0,415668.763596,0,0,0,49136.221077,44682.686666,30153.807247,26311.853241,33859.621659,47540.807007,38713.264117,36802.821577,34229.255304,37062.873071,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,36.6054794520548,19.2657534246575,63960.866389,-9450.59495,330.5637,-6101.1914,-11844.88845,-12785.5591,1.119701,2.906238,4.12171,6.178003,11.410853,28.098292,312.063319,-1114.095494
"110840",110840,1,"F","DBIB",39873,45352,19937,41791,0.02,0.0085,0,172249.690622,0,0,0,22898.131584,23175.362148,14392.823511,8257.183548,10646.551544,23101.417344,18246.02276,13960.162546,16739.750647,14979.390891,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,59.8739726027397,9.75616438356164,35888.055236,-5932.10515,-2139.7646,-4126.51615,-4332.094,-4119.5957,1.353397,2.668515,3.388189,4.383776,8.325457,18.879835,-8.941225,-278.980713
"111090",111090,1,"M","DBIB",41214,48884,28034,41791,0.02,0.0085,0,187429.220526,0,0,0,21453.397069,21653.811718,18554.100421,14262.335106,16126.846819,21552.103619,19974.297141,17530.730781,19468.373359,18234.844842,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,37.6904109589041,19.4328767123288,25565.801167,1708.46695,4287.15315,1810.0107,-3374.277,-4070.97205,1.111281,1.710372,2.202522,3.022102,5.799948,13.819882,133.718874,-479.473662
"111330",111330,1,"M","DBIB",38961,46266,22068,41791,0.02,0.0085,0,174566.271111,0,0,0,16663.435874,0,8975.564834,10063.176172,14966.037189,16282.096017,12324.779586,13323.425239,10702.527891,13380.937875,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,54.0356164383562,12.2602739726027,47796.799472,-23957.12395,-6967.8492,-14271.8117,-12108.05635,-12015.8674,0.238051,1.005716,1.140071,1.397802,2.824711,8.084681,-12.445032,-265.511811
"111336",111336,1,"M","DBIB",38473,45413,27395,41791,0.02,0.0085,0,159512.373036,0,0,0,13439.732842,12695.975843,7959.536618,6901.202366,11775.761689,13233.218907,10434.227247,9916.569992,9282.335767,10655.500893,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,39.441095890411,9.92328767123288,55794.718565,-20348.7519,-13031.08125,-13074.5589,-9188.4046,-9878.97535,0.357317,1.273392,1.552016,1.962269,4.510065,12.320837,9.729519,-351.293033
"111437",111437,1,"M","DBIB",37956,44896,28157,41791,0.02,0.0085,0,400353.165002,0,0,0,39537.289572,37302.032448,23476.110561,18041.988198,34277.41694,38960.419488,30750.716191,27534.131541,0,30644.462669,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,37.3534246575342,8.50684931506849,144853.878903,-62997.2625,-35905.7719,-28894.54495,-26005.20455,-29618.3815,0.901128,3.353157,4.110709,5.682107,11.962457,-93.743148,221.424538,-996.256168
"111587",111587,1,"M","DBIB",41306,48611,19876,41791,0.02,0.0085,0,156568.37396,0,0,0,17771.83846,17411.975386,15473.727392,12840.904237,14197.580555,17640.673217,16599.986234,15134.127318,16058.552669,15467.775989,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,60.041095890411,18.6849315068493,15132.606665,-1196.60195,1238.14635,-466.8298,-3916.3689,-4145.25385,0.966658,1.402549,1.665174,2.09942,3.564744,8.087269,29.147411,-205.147953
"111649",111649,1,"F","DBIB",37865,44440,27699,41791,0.02,0.0085,0,388976.839791,0,0,0,34381.027414,32980.026932,21165.539994,13803.07954,26926.841693,34114.724801,27230.849732,22474.835284,24549.982836,25749.543328,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,38.6082191780822,7.25753424657534,162278.655488,-60588.5374,-40852.90025,-40537.31405,-22368.40985,-25004.95075,0.904404,3.491781,4.325487,5.917897,12.795031,-217.074397,409.761439,-1092.609668
"112381",112381,1,"M","DBIB",39814,48580,25204,41791,0.02,0.0085,0,412653.424912,0,0,0,55917.578846,55612.973364,34252.533084,21099.771387,27028.84569,56022.071017,43989.77611,34946.679777,39941.613717,36964.721044,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,45.4438356164384,18.6,59736.01609,-294.2815,6869.3585,-286.03695,-7007.14515,-8001.64415,2.237882,4.204717,4.957575,6.131497,11.514026,28.163486,221.816561,-898.457562
"113515",113515,1,"F","DBIB",37530,44470,25416,41791,0.02,0.0085,0,412545.014895,0,0,0,36989.873632,40302.89989,22884.410647,12902.081847,26628.01285,38652.459258,29385.614357,22600.344875,27566.206629,27294.468803,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,44.8630136986301,7.33972602739726,161715.782614,-62755.1974,-45618.58505,-42544.49495,-21308.25705,-24365.1874,0.880435,3.513782,4.333394,6.111289,14.1689,-213.767989,365.929141,-1028.132649
"113606",113606,1,"M","DBIB",37530,48122,25628,41791,0.02,0.0085,0,155540.656517,0,0,0,0,16942.052661,9619.875774,5423.623379,11193.566646,16248.260101,12352.774298,9500.463591,11587.953364,11473.723456,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,44.2821917808219,17.3452054794521,34521.44811,-9188.99855,-9681.00925,-10163.7835,-6014.45435,-7513.7843,0.240608,0.830633,0.986262,1.286873,2.677674,7.554315,47.063249,-310.124769
"114150",114150,1,"M","DBIB",39753,48519,27791,41791,0.02,0.0085,0,367402.904651,0,0,0,49665.947183,50047.574246,31325.148913,20543.840475,26163.634955,50038.590214,39660.108271,32529.129014,36352.848515,34364.493325,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,38.3561643835616,18.4328767123288,57549.656099,4479.1573,10070.0696,3110.53545,-5108.3226,-6530.5692,2.323885,3.703031,4.748034,6.246738,11.779794,28.891547,259.637384,-957.431117
"114190",114190,1,"M","DBIB",37834,45139,19176,41791,0.02,0.0085,0,392384.081564,0,0,0,39896.629065,37898.896642,0,16507.084658,31714.440964,39433.547971,32208.038118,26480.171025,29172.643328,30325.133452,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,61.958904109589,9.17260273972603,112368.364117,-59424.1135,-38738.61395,-25549.98935,-23355.44,-26545.0846,0.334081,2.195278,2.356111,3.168639,7.368762,-35.860571,-40.441708,-452.208371
"114599",114599,1,"F","DBIB",39326,48823,24929,41791,0.02,0.0085,0,172350.528696,0,0,0,0,15888.532136,8477.323868,11277.993401,15417.6817,16168.873583,11806.612224,13895.850398,10352.008335,13588.735458,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,46.1972602739726,19.2657534246575,32182.12773,-9850.83355,-8782.57105,-9163.88225,-9877.92265,-9910.65755,0.276834,0.918851,1.113797,1.428551,2.877937,7.989375,63.840952,-356.688414
"114758",114758,1,"F","DBIB",36770,45536,19937,41791,0.02,0.0085,0,406469.235601,0,0,0,23199.768175,27930.088596,13254.755292,14087.713973,30524.788847,25363.418043,17757.70352,18968.275283,16921.843287,21994.184094,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,59.8739726027397,10.2602739726027,168166.588455,-44759.59965,-34265.94945,-27669.19185,-20557.6316,-27194.196,0.662994,2.791783,3.094014,3.801947,7.465467,18.455639,-109.335997,-557.294444
"114816",114816,1,"F","DBIB",38412,45352,22616,41791,0.02,0.0085,0,137596.000394,0,0,0,13149.577322,12291.491601,7432.913221,6735.077135,11517.250766,0,9975.175311,9692.11871,8767.532745,10307.238276,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,52.5342465753425,9.75616438356164,46929.427536,-16516.0943,-10589.414,-13283.0121,-9416.5502,-10040.45765,0.270015,1.034628,1.226908,1.527428,3.251617,4.080564,-8.797957,-245.368196
"114968",114968,1,"M","DBIB",40909,48580,22341,41791,0.02,0.0085,0,416301.824438,0,0,0,49893.727461,47420.866476,40602.511836,29889.738984,35503.799642,48940.806248,45106.982742,38757.808198,42648.020967,40194.631434,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,53.2876712328767,18.6,47579.802966,-1694.83825,4699.3043,-340.4518,-9175.10215,-10313.7351,2.485999,4.013967,4.647426,5.646277,10.445012,25.050313,147.084859,-718.334727
"115188",115188,1,"M","DBIB",38534,45474,19450,41791,0.02,0.0085,0,168453.098329,0,0,0,15065.885941,13428.593089,8925.764399,8127.996978,13547.519679,14490.026073,11698.535112,11391.811743,10226.408842,11982.168589,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,61.2082191780822,10.0904109589041,47597.559296,-22372.4786,-13734.4762,-14232.22255,-10459.9187,-11106.6733,0.159234,0.873496,0.940547,1.093175,3.091759,8.468159,-48.916805,-187.601762
"115405",115405,1,"F","DBIB",39356,48853,22282,41791,0.02,0.0085,0,127107.133785,0,0,0,13289.190277,0,6814.163056,0,12753.932712,13200.775317,9584.850455,11464.239789,8343.58963,11119.9153,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,53.4493150684931,19.3479452054795,21861.128589,-12900.94815,-3674.0029,-7331.6995,-3508.62615,-8180.5809,0.168367,0.597501,0.703309,0.909481,1.808649,4.891629,31.265018,-219.297809
"115943",115943,1,"F","DBIB",38443,48305,24777,41791,0.02,0.0085,0,441731.451664,0,0,0,37125.776232,36172.573847,21203.566894,18518.903022,31725.730475,37015.072913,28308.96192,27001.118217,25242.814512,29095.880171,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,46.613698630137,17.8465753424658,94753.21287,-36763.14745,-21600.58865,-23002.5789,-18224.70195,-20997.05625,0.734423,2.456212,2.987031,3.975576,8.296628,21.230865,154.103209,-925.683531
"116233",116233,1,"M","DBIB",36861,45627,24654,41791,0.02,0.0085,0,421205.497846,0,0,0,26394.116537,31680.500563,14417.528822,14436.145207,31218.57765,28792.133735,19746.083636,20456.266652,18624.287168,23717.446283,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,46.9506849315068,10.5095890410959,169945.153567,-48430.99415,-36807.44905,-29388.7433,-21132.4573,-27509.6476,0.818685,3.159206,3.621479,4.492085,8.888508,22.399796,-37.032875,-764.96307
"116282",116282,1,"F","DBIB",39022,48519,19329,41791,0.02,0.0085,0,428227.752696,0,0,0,37240.667654,33636.579726,19823.195371,23473.643438,34625.257012,35969.401396,27381.12816,30417.518203,23516.876502,30118.702143,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,61.5397260273973,18.4328767123288,74691.900686,-37858.53485,-21041.09555,-22197.79185,-21787.10435,-22813.41215,0.406607,1.706373,1.863879,2.412121,5.26203,14.003693,34.749459,-576.035054
