"","recordID","survivorShip","gender","productType","issueDate","matDate","birthDate","currentDate","baseFee","riderFee","rollUpRate","gbAmt","gmwbBalance","wbWithdrawalRate","withdrawal","FundValue1","FundValue2","FundValue3","FundValue4","FundValue5","FundValue6","FundValue7","FundValue8","FundValue9","FundValue10","FundNum1","FundNum2","FundNum3","FundNum4","FundNum5","FundNum6","FundNum7","FundNum8","FundNum9","FundNum10","FundFee1","FundFee2","FundFee3","FundFee4","FundFee5","FundFee6","FundFee7","FundFee8","FundFee9","FundFee10","age","ttm","fmv","Delta1","Delta2","Delta3","Delta4","Delta5","Rho1y","Rho2y","Rho3y","Rho4y","Rho5y","Rho7y","Rho10y","Rho30y"
"163711",163711,1,"M","DBMB",39295,45505,22129,41791,0.02,0.0075,0,299526.27637,0,0,0,26338.319641,25275.198934,13947.105027,17742.246956,24339.653247,26055.081294,19306.704617,22221.487142,16862.42861,21777.701781,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,53.8684931506849,10.1753424657534,66298.086131,-39159.53865,-24607.82,-22898.777,-21129.28285,-19753.6061,0.226348,1.436607,1.462024,1.822868,4.884491,15.177525,-217.928786,-9.543887
"164048",164048,1,"F","DBMB",39326,49188,21245,41791,0.02,0.0075,0,188777.223865,0,0,0,17860.420207,17510.622369,9342.789862,12429.385033,16991.701925,17819.584404,0,15314.503993,11408.864404,14976.035108,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,56.2904109589041,20.2657534246575,22759.647051,-14393.7412,-9325.0309,-7507.08025,-10469.85755,-10581.65885,0.149578,0.64007,0.724649,0.960812,1.878603,5.44071,-15.508649,-154.931072
"165181",165181,1,"F","DBMB",37257,45292,26573,41791,0.02,0.0075,0,204069.299236,0,0,0,17986.257325,18986.213508,11941.256795,8207.638623,17042.888392,18602.566978,0,12652.418023,13965.258597,15004.940027,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,41.6931506849315,9.59178082191781,52769.840387,-24756.1474,-20552.4752,-15756.32275,-11922.25315,-14636.67255,0.244442,1.141266,1.267259,1.702719,3.797226,-1.884236,-147.025681,0
"166674",166674,1,"M","DBMB",38018,45323,19268,41791,0.02,0.0075,0,319286.339004,0,0,0,28160.227751,26123.34108,16722.016701,13195.499408,24996.473596,27560.452474,21902.545568,19872.181303,19401.37031,21969.237262,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,61.7068493150685,9.67671232876712,77605.922812,-44380.74885,-28612.43595,-28607.8379,-18606.11335,-21339.6316,0.117812,1.220399,1.140421,1.455314,3.507656,-2.214678,-214.890844,0
"166968",166968,1,"M","DBMB",39600,49096,26634,41791,0.02,0.0075,0,155427.996947,0,0,0,16677.300779,16301.5897,8787.895612,9677.180326,12749.67385,16614.106684,12187.553591,13016.548856,10689.577479,12874.513597,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,41.5260273972603,20.013698630137,13266.841094,-9125.423,-4347.01855,-5437.4016,-6296.05045,-6355.7739,0.133338,0.590987,0.84827,1.282218,2.373803,6.214197,-4.020467,-126.47083
"167851",167851,1,"F","DBMB",38047,44986,21186,41791,0.02,0.0075,0,376957.514099,0,0,0,35450.545253,32152.553342,20736.444474,0,30865.268594,34381.226457,27364.817887,24802.148292,24004.817238,27249.028062,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,56.4520547945205,8.75342465753425,96686.667348,-56148.7949,-35902.50625,-35742.0237,-11946.35155,-26474.3159,0.332808,1.912593,2.061785,2.813649,6.369072,-64.770833,-186.43046,0
"167953",167953,1,"F","DBMB",37257,45292,26420,41791,0.02,0.0075,0,425958.00238,0,0,0,33788.772943,35667.278949,22432.705549,15418.774057,32016.571084,34946.565058,27836.602979,23768.684727,26234.971694,28188.105087,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,42.1123287671233,9.59178082191781,110640.278292,-54694.8672,-38188.1202,-37802.2954,-22181.15055,-27276.1091,0.505541,2.383368,2.676363,3.413104,7.787342,-3.228688,-305.44112,0
"168177",168177,1,"M","DBMB",38200,45505,26543,41791,0.02,0.0075,0,136700.449118,0,0,0,15657.312364,15151.977222,9476.404384,7231.334182,13170.057631,15578.114036,0,10965.097575,0,12188.796091,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,41.7753424657534,10.1753424657534,28804.05521,-18479.12885,-12364.53895,-6798.16025,-9374.3314,-10527.7035,0.151088,0.748363,0.862778,1.213526,2.755955,8.386888,-102.828072,-4.55686
"168344",168344,1,"F","DBMB",37408,45444,21245,41791,0.02,0.0075,0,193129.793337,0,0,0,18095.594995,17645.159693,10397.043881,7210.61596,14759.476545,18112.159122,13856.458271,11868.224431,12392.966719,13609.084326,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,56.2904109589041,10.0082191780822,43811.177198,-25979.66025,-17215.61025,-16513.3052,-10072.7223,-12040.6943,0.188939,1.009392,1.105834,1.49679,3.707072,10.921674,-147.567255,-2.034929
"169927",169927,1,"M","DBMB",39326,49188,20941,41791,0.02,0.0075,0,401379.417411,0,0,0,34177.452234,33508.083947,17878.233016,23784.6987,32515.084986,34099.309409,24899.528173,29305.6223,21831.844587,28657.93294,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,57.1232876712329,20.2657534246575,54575.045324,-34588.8654,-19831.1476,-20143.26185,-21060.32205,-21022.18835,0.187437,1.143408,1.127251,1.441978,2.938997,8.699349,-44.496295,-303.677499
"170467",170467,1,"M","ABRU",36982,46844,26115,41791,0.02,0.006,0.05,221588.318366,0,0,0,10178.460949,11611.996011,5803.518082,5230.432524,11101.21818,0,7778.177602,7623.684014,0,8852.077703,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,42.9479452054794,13.8438356164384,331472.507153,-13041.08605,-7675.7402,-7068.8786,-7264.8858,-12522.3064,1.146175,4.053321,4.843531,6.038905,11.78271,28.626498,34.079155,-1069.044237
"171460",171460,1,"M","ABRU",38322,47088,19694,41791,0.02,0.006,0.05,201686.484128,0,0,0,11778.360522,10604.732624,6721.029652,6066.064015,10719.800863,11380.910849,8978.023672,8707.274586,7817.972145,9265.208409,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,60.5397260273973,14.5123287671233,187275.191882,-16825.4338,-10850.22545,-10212.24535,-7000.04735,-8535.0726,0.63671,2.393118,2.804344,3.472106,6.80055,16.568071,-76.039237,-454.037358
"171480",171480,1,"F","ABRU",36982,46844,20911,41791,0.02,0.006,0.05,661159.065643,0,0,0,0,30797.357267,15392.101376,13872.1628,29442.671362,28851.326303,20629.297001,20219.548822,19325.735114,23477.496833,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,57.2054794520548,13.8438356164384,870927.672026,-27532.7125,-31835.61955,-26953.3586,-19187.25635,-31014.42665,2.877934,10.439904,12.373501,15.3827,30.060506,73.118158,-88.647633,-2429.295807
"171567",171567,1,"M","ABRU",38687,46357,20515,41791,0.02,0.006,0.05,645341.240812,0,0,0,40892.566728,37598.437009,22477.557475,22692.821689,36241.632862,39818.912772,30566.579581,31352.279842,26566.843831,32305.177359,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,58.2904109589041,12.5095890410959,647340.78489,-66189.82665,-42636.5767,-38958.204,-28752.5157,-32418.34315,2.237021,8.458443,9.8938,12.241585,23.987434,58.450274,-300.810581,-1545.106429
"171745",171745,1,"M","ABRU",39356,44835,20424,41791,0.02,0.006,0.05,404675.219046,0,0,0,25649.937358,24874.598071,13152.257729,18068.55809,24616.817752,25479.284508,18500.059719,22127.535712,16104.25819,21462.942807,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,58.5397260273973,8.33972602739726,481546.798756,-48065.592,-30391.357,-26929.1894,-25843.1824,-27797.27365,1.593934,6.170809,7.165809,8.842829,17.354966,-73.761721,-45.961571,-1188.032551
"171767",171767,1,"F","ABRU",38718,49310,21245,41791,0.02,0.006,0.05,398225.883168,0,0,0,35258.969572,30586.042536,18788.884885,20110.632748,31866.506779,33528.655832,0,0,22025.256241,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,56.2904109589041,20.6,457246.005549,-28354.2761,-23983.489,-16234.27,-10861.19735,-23534.26385,1.760126,6.121747,7.356775,9.189619,17.910333,43.48115,121.98631,-1745.647327
"172002",172002,1,"F","ABRU",37987,44197,20880,41791,0.02,0.006,0.05,421818.283646,0,0,0,23687.066505,21844.205721,14156.923446,10988.275918,20831.443306,23127.859069,18483.219893,16631.740925,16364.736574,18410.598609,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,57.2904109589041,6.59178082191781,611867.950093,-46677.9457,-28457.75155,-29050.1198,-20178.23355,-28663.57295,1.942491,7.446779,8.673726,10.715349,-2.757346,-122.414326,173.001395,-1718.553471
"172837",172837,1,"M","ABRU",40422,49188,26512,41791,0.02,0.006,0.05,419025.580419,0,0,0,50185.343657,47095.281422,32230.328956,25414.916695,32114.148814,49029.287287,40355.687359,36015.171862,36276.978334,36669.769727,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,41.8602739726027,20.2657534246575,455702.844175,-66343.27895,-41750.3404,-43056.47065,-28894.4081,-28280.4893,2.132301,7.346933,8.856619,11.075358,21.573545,52.352422,194.387862,-2183.664152
"173078",173078,1,"M","ABRU",41579,49614,26512,41791,0.02,0.006,0.05,159156.926119,0,0,0,16917.127737,16040.154885,15931.306216,15469.545029,15812.388663,16568.050507,16418.526262,16189.033419,15971.677972,16042.596282,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,41.8602739726027,21.4328767123288,161490.276637,-24104.60285,-14933.21115,-18805.45665,-14699.00675,-12967.51945,0.801901,2.749962,3.319814,4.153796,8.089943,19.627428,81.490161,-833.127778
"174922",174922,1,"M","ABRU",40664,46874,22372,41791,0.02,0.006,0.05,201339.827402,0,0,0,23282.906096,20860.588645,16265.446831,14409.693284,17265.440103,0,19515.809602,18446.515238,17582.549792,18338.914963,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,53.2027397260274,13.9260273972603,188383.297485,-28189.4806,-17222.5977,-24575.27865,-16987.79145,-15392.6864,0.830941,3.013006,3.571369,4.439787,8.676862,21.105375,-25.451157,-702.007676
"175350",175350,1,"F","ABRU",37257,44197,26359,41791,0.02,0.006,0.05,405180.771255,0,0,0,18231.190928,19244.764334,12103.870673,8319.408763,17274.975368,18855.893374,15019.616858,12824.716366,14155.434965,15209.27459,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,42.2794520547945,6.59178082191781,696080.482158,-36675.17305,-22858.8935,-22937.57785,-16911.02645,-28351.18415,2.262761,8.359177,9.851527,12.22099,3.083258,-93.95977,269.424929,-2177.431374
"176289",176289,1,"F","ABRU",40360,49126,25965,41791,0.02,0.006,0.05,296420.724528,0,0,0,36557.213311,34262.623658,23842.134161,18045.598076,22679.47179,35705.056847,29624.988707,25931.899806,26709.019358,26528.942254,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,43.358904109589,20.0958904109589,337808.928149,-49875.98585,-31413.3436,-32712.2935,-21449.15655,-20857.5967,1.594299,5.482099,6.613137,8.271669,16.110558,39.091599,152.476118,-1641.863578
"177725",177725,1,"M","ABRU",38047,44621,26543,41791,0.02,0.006,0.05,473914.039562,0,0,0,26889.843771,24388.260605,15728.947137,12386.479767,23411.833148,26078.74721,20756.681528,18812.852892,18208.063675,20668.852969,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,41.7753424657534,7.75342465753425,752951.240143,-50927.68855,-29982.4631,-30652.81785,-23114.8941,-34424.4879,2.56934,9.426781,11.132737,13.821785,27.037151,-92.305925,208.192042,-2371.532983
"177992",177992,1,"F","ABRU",39417,46722,26268,41791,0.02,0.006,0.05,192031.965061,0,0,0,21534.61233,21479.324767,11160.445753,0,0,21630.798476,0,17975.223095,13734.178562,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,42.5287671232877,13.5095890410959,278967.042342,-31037.4969,-22035.5748,-14033.3632,-6839.07105,0,1.068271,3.77506,4.512413,5.626305,10.979129,26.672951,33.384439,-998.494286
"178085",178085,1,"M","ABRU",40664,49065,21367,41791,0.02,0.006,0.05,453048.102973,0,0,0,52390.411647,46939.794448,36599.961001,32424.206831,38850.112204,0,43913.817907,41507.72772,39563.661752,41265.609203,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,55.9561643835616,19.9287671232877,366890.969633,-49525.0325,-30620.1354,-43201.14735,-29433.12405,-27076.8305,1.676724,5.892146,7.054907,8.801682,17.168442,41.692133,73.543138,-1597.816227
"178230",178230,1,"M","ABRU",39295,46966,26938,41791,0.02,0.006,0.05,608232.88724,0,0,0,40281.285532,38655.37054,21330.416199,27134.62838,37224.566166,39848.106616,29527.27782,33985.086395,25789.052258,33306.370171,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,40.6931506849315,14.1780821917808,845039.014304,-68731.41165,-43260.2496,-38458.1682,-35045.61715,-39750.73145,3.244664,11.4593,13.699037,17.08138,33.328402,80.96832,105.297489,-3040.483492
"179037",179037,1,"M","ABRU",40756,49888,21125,41791,0.02,0.006,0.05,195858.476968,0,0,0,27190.492851,25919.636877,19753.538032,15032.138454,0,26716.402918,23236.94112,20341.225748,21498.674664,20895.171903,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,56.6191780821918,22.1835616438356,134567.952108,-27764.407,-17713.1233,-19506.14885,-12607.09625,-1774.17285,0.67014,2.333239,2.802753,3.500662,6.82468,16.56889,44.442119,-661.481422
"179185",179185,1,"F","ABRU",37773,46539,20911,41791,0.02,0.006,0.05,172763.733971,0,0,0,11026.438175,11188.842349,7080.239472,4248.349423,8522.20063,11193.480813,8921.205442,7064.111228,8250.822006,8337.068886,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,57.2054794520548,13.0082191780822,211191.486202,-18430.3082,-12654.83595,-12120.5302,-6492.54375,-8750.26365,0.754934,2.763487,3.265746,4.055655,7.931016,19.298776,-40.13763,-612.089368
"179426",179426,1,"F","ABRU",38596,46266,26724,41791,0.02,0.006,0.05,643741.270743,0,0,0,41066.012374,37245.307286,22854.282036,22189.182141,36403.255461,39771.587032,30896.395511,31072.818699,26810.720666,32276.179504,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,41.2794520547945,12.2602739726027,959284.176918,-73043.9567,-44370.59915,-42828.15525,-32488.67375,-41806.43155,3.599818,12.745517,15.226006,18.981028,37.042244,89.998676,98.803905,-3347.575062
"180736",180736,1,"F","IBSU",38626,48853,21125,41791,0.02,0.007,0,446243.869092,0,0,0,43595.573329,40191.445695,24634.136257,0,37765.045043,42497.437035,33049.435269,32842.434152,28908.508331,34259.5298,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,56.6191780821918,19.3479452054795,130830.801342,-26334.19215,-14349.5566,-12331.60795,-4491.82915,-19487.6277,0.676521,2.317166,2.798515,3.626025,7.394902,17.564209,64.495607,-698.205373
"180939",180939,1,"F","IBSU",36982,45383,21459,41791,0.02,0.007,0,370245.005148,0,0,0,25314.876931,28880.225744,14433.945048,13008.622452,27609.868862,27055.334957,19345.12592,18960.884512,18122.710593,22016.025679,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,55.7041095890411,9.84109589041096,192170.334927,-32999.3542,-22789.00255,-17390.7466,-10205.233,-21527.40305,0.791282,2.963969,3.477464,4.30719,8.542288,13.943034,-73.773939,-585.515149
"181134",181134,1,"M","IBSU",40940,48976,21947,41791,0.02,0.007,0,369495.793742,0,0,0,44052.140918,42680.34537,35484.676433,27681.06585,32551.334839,43542.318075,39622.174283,35038.831617,37598.968632,36156.616562,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,54.3671232876712,19.6849315068493,85053.738296,-2549.256,2222.212,1840.28995,182.61285,-9394.0602,2.967209,3.478716,4.171804,4.400256,7.906495,16.869631,59.977163,-547.257393
"182483",182483,1,"F","IBSU",38749,45689,26481,41791,0.02,0.007,0,150790.738253,0,0,0,15026.076839,13112.548262,8062.759174,8605.708116,13508.741712,14322.74427,0,11702.772685,9448.828026,11792.087956,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,41.9452054794521,10.6794520547945,74027.071287,-15211.14275,-10118.6042,-6449.5601,-5858.20945,-10382.87065,0.369682,1.306085,1.561465,1.994145,4.036305,9.666032,9.131987,-342.90896
"182618",182618,1,"M","IBSU",41061,48731,26512,41791,0.02,0.007,0,402038.926016,0,0,0,48789.137166,48269.274223,43696.601324,30747.208325,35654.082095,48628.390491,46233.115038,38822.914171,45109.207447,40932.933453,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,41.8602739726027,19.013698630137,123135.278448,28992.34425,25283.7819,29294.0769,14674.0098,-848.58605,4.537694,5.59422,5.714497,6.796709,11.776123,24.00563,135.895983,-884.877706
"182756",182756,1,"M","IBSU",41609,48914,21002,41791,0.02,0.007,0,154525.494768,0,0,0,0,19215.685449,19180.33953,19092.626862,19208.08348,19761.214659,19645.765289,0,19200.273431,19376.848519,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,56.9561643835616,19.5150684931507,32690.772862,-933.276,-149.1648,-123.0353,-174.437,-5762.568,0.957868,1.365145,1.467673,1.684155,2.974425,6.208139,17.310985,-203.147881
"183312",183312,1,"F","IBSU",38626,45200,26420,41791,0.02,0.007,0,436079.304594,0,0,0,42948.81304,39595.187198,24268.677568,23005.03223,37204.78331,41866.968101,32559.131766,0,28479.637375,33751.273991,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,42.1123287671233,9.33972602739726,223169.823057,-47544.6443,-32875.96565,-29046.4221,-10965.41685,-29863.1965,1.071414,3.878462,4.600384,5.933025,12.100961,-30.725124,97.411879,-1016.146818
"184374",184374,1,"M","IBSU",39448,45658,22037,41791,0.02,0.007,0,279382.987881,0,0,0,26747.838914,26953.047375,14389.882511,16261.492396,22465.212698,26977.066278,19756.975131,21404.541798,17563.479173,21491.501227,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,54.1205479452055,10.5945205479452,114279.420581,-28909.58255,-17806.283,-14510.73145,-10006.4425,-16151.12525,0.558151,2.08778,2.548287,3.284188,6.585436,16.130426,-57.426602,-408.578106
"184528",184528,1,"M","IBSU",38596,44805,24807,41791,0.02,0.007,0,318217.123821,0,0,0,28024.754058,25417.383285,15596.489559,15142.604219,24842.740315,27141.397,21084.683791,21205.08059,18296.489221,22026.292309,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,46.5315068493151,8.25753424657534,161859.034584,-38411.51445,-23271.31575,-20472.07755,-12973.42995,-20495.79185,0.689441,2.669731,3.170025,3.964428,7.928207,-101.558318,132.479009,-641.663416
"185200",185200,1,"F","IBSU",41000,48670,26938,41791,0.02,0.007,0,418313.339222,0,0,0,48669.606914,48108.700002,41742.362331,31374.340292,36656.543687,48492.787133,45159.476877,39202.471886,43661.432729,40969.49689,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,40.6931506849315,18.8465753424658,136462.876301,-2229.0043,3991.27145,3685.41785,604.38105,-12506.20225,4.718342,5.519093,6.440652,7.521023,12.341139,26.819807,173.411922,-1012.881998
"186358",186358,1,"M","IBSU",38200,45139,27760,41791,0.02,0.007,0,286351.663307,0,0,0,0,27462.294145,17175.567309,13106.476036,23870.151814,28234.648431,22281.582328,19873.758423,20060.901544,22091.658311,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,38.441095890411,9.17260273972603,151956.060779,-21142.82965,-23735.9224,-20925.12725,-11149.46505,-19445.31895,0.696092,2.547057,3.010548,3.823291,7.681278,-32.124292,74.178009,-658.788602
"186645",186645,1,"F","IBSU",38292,48884,20729,41791,0.02,0.007,0,204725.588167,0,0,0,20549.991289,18387.022147,11813.723547,10242.3909,18184.125752,19807.009934,15722.660933,14946.37845,0,15975.3187,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,57.7041095890411,19.4328767123288,58381.112851,-12353.23115,-5994.58655,-4265.0227,-3276.3377,-9249.64845,0.301545,1.037065,1.2509,1.611637,3.309109,7.725912,26.250669,-307.608945
"187469",187469,1,"M","IBSU",38169,48761,26390,41791,0.02,0.007,0,141845.236833,0,0,0,12924.469201,12377.856802,7794.986023,6009.971452,10881.242521,12805.794273,10130.074926,9082.307911,9085.710711,10049.140672,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,42.1945205479452,19.0958904109589,48447.513349,-8443.2682,-4769.7022,-4146.0121,-2153.6591,-6012.9684,0.256888,0.870182,1.088255,1.352049,2.692022,6.484137,39.866294,-287.54494
"187855",187855,1,"F","IBSU",36647,45413,21033,41791,0.02,0.007,0,165359.243556,0,0,0,0,0,8285.994226,0,20912.414761,17561.144512,11519.000672,0,11054.982951,14905.476436,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,56.8712328767123,9.92328767123288,87784.772673,-9495.6603,-6353.8716,-10443.8959,-1387.43085,-16098.0355,0.348523,1.309275,1.534851,1.900631,3.758282,8.928129,-40.788975,-249.662941
"188378",188378,1,"M","IBSU",40148,45627,19937,41791,0.02,0.007,0,292492.950278,0,0,0,38255.785448,37246.602835,23072.549842,19543.618948,24387.03276,37951.159608,29838.7019,27690.373917,26812.117005,27992.560021,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,59.8739726027397,10.5095890410959,92678.500032,-10741.8684,-3346.45835,-3857.66255,-3151.505,-9802.22615,3.099165,4.41538,5.118225,5.928092,9.509845,20.776518,-81.679646,-358.332382
"188562",188562,1,"F","IBSU",38473,49065,27089,41791,0.02,0.007,0,194707.445081,0,0,0,16583.227748,15665.509229,9821.237523,8515.363505,14530.060997,16328.411104,12874.747499,12236.01247,11453.433625,13147.776087,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,40.2794520547945,19.9287671232877,70822.895156,-11012.86255,-6082.89405,-5241.59245,-2884.85495,-8251.34555,0.378268,1.239814,1.553392,1.961072,3.791362,9.308273,74.954379,-447.283853
